year,geo,sample,k,role,n_k,base_sum,ratio,lo,hi,se_log
2012,cook_ex_chicago,single_observed,59,placebo,5,37,0.8108108108108107,0.3186669854026654,2.0630131172734454,0.47647353234678946
2012,cook_ex_chicago,single_observed,69,placebo,5,33,0.9090909090909091,0.3549024985612007,2.3286572631700424,0.47989897926858555
2012,illinois_ex_cook,all_observed,49,test,77,425,1.0870588235294119,0.8527582080836679,1.385734988665401,0.12385456860158037
2012,illinois_ex_cook,all_observed,29,placebo,154,1490,0.6201342281879194,0.5253334692623847,0.7320425662392923,0.08464424040124531
2012,illinois_ex_cook,all_observed,39,placebo,71,715,0.5958041958041957,0.46685889007313264,0.760363885717753,0.12443113935367996
2012,illinois_ex_cook,all_observed,59,placebo,29,268,0.6492537313432836,0.4426035365683288,0.952388250061127,0.19548427533761312
2012,illinois_ex_cook,all_observed,69,placebo,17,166,0.6144578313253012,0.3730164210046672,1.0121764223143095,0.2546519699458594
2012,illinois_ex_cook,single_all,49,test,52,305,1.022950819672131,0.7623340961649805,1.3726637503583758,0.15003152253896312
2012,illinois_ex_cook,single_all,29,placebo,97,1124,0.5177935943060498,0.4208007493271937,0.6371428918153111,0.10582512965178902
2012,illinois_ex_cook,single_all,39,placebo,54,576,0.5625,0.42557719917590797,0.7434755682698516,0.14231876063832777
2012,illinois_ex_cook,single_all,59,placebo,24,190,0.7578947368421053,0.49568664934760015,1.1588055334735536,0.21663292584785793
2012,illinois_ex_cook,single_all,69,placebo,12,124,0.5806451612903225,0.32104815208211784,1.0501502691833857,0.30232077246257094
2012,illinois_ex_cook,single_observed,49,test,52,286,1.090909090909091,0.8118255996080274,1.4659338720073687,0.15075567228888181
2012,illinois_ex_cook,single_observed,29,placebo,95,1024,0.556640625,0.4511080766935604,0.6868615336516622,0.1072514722018942
2012,illinois_ex_cook,single_observed,39,placebo,50,504,0.5952380952380952,0.4451233342264337,0.7959780195266948,0.14827045216133586
2012,illinois_ex_cook,single_observed,59,placebo,24,190,0.7578947368421053,0.49568664934760015,1.1588055334735536,0.21663292584785793
2012,illinois_ex_cook,single_observed,69,placebo,12,123,0.5853658536585366,0.3235895304507198,1.0589130685165065,0.3024291894545669
2013,chicago,all_observed,49,test,38,105,2.1714285714285713,1.4982995483483539,3.14696887282253,0.18931349396568045
2013,chicago,all_observed,29,placebo,38,365,0.6246575342465753,0.4472457661999593,0.8724443350382842,0.17045678484906804
2013,chicago,all_observed,39,placebo,29,193,0.9015544041450778,0.6101896075155695,1.3320455373580695,0.19915849409690947
2013,chicago,all_observed,59,placebo,3,72,0.25,0.0787690254800501,0.793459099171278,0.5892556509887896
2013,chicago,all_observed,69,placebo,6,50,0.72,0.30871991052949227,1.679191987037314,0.43204937989385733
2013,chicago,single_all,49,test,39,77,3.038961038961039,2.067410709433732,4.467077661048163,0.1965401705200202
2013,chicago,single_all,29,placebo,30,282,0.6382978723404256,0.43808208280852584,0.9300178889360984,0.1920401849200148
2013,chicago,single_all,39,placebo,20,119,1.0084033613445378,0.6279462009541404,1.6193701588222937,0.24166787404315415
2013,chicago,single_all,59,placebo,2,52,0.23076923076923078,0.05620961870715818,0.9474257092414796,0.7205766921228921
2013,chicago,single_all,69,placebo,2,39,0.3076923076923077,0.074297597833354,1.274261335142602,0.7250110520819842
2013,chicago,single_observed,49,test,34,72,2.8333333333333335,1.884384451360604,4.26015921113199,0.20808809094893257
2013,chicago,single_observed,29,placebo,24,263,0.5475285171102662,0.36049386716523424,0.8316021556936998,0.21323449072673012
2013,chicago,single_observed,39,placebo,19,108,1.0555555555555556,0.6482110005715085,1.718880935192156,0.2487786932328162
2013,chicago,single_observed,59,placebo,2,47,0.25531914893617025,0.06201674177314315,1.0511333867223642,0.7219948723811555
2013,chicago,single_observed,69,placebo,2,35,0.34285714285714286,0.08246192523275361,1.4255187479114588,0.7270291799999699
2013,cook_ex_chicago,all_observed,49,test,30,132,1.3636363636363635,0.9173423028537927,2.0270559053546395,0.20225995873897262
2013,cook_ex_chicago,all_observed,29,placebo,35,387,0.5426356589147286,0.3839378087792688,0.7669300902196563,0.1765089456645015
2013,cook_ex_chicago,all_observed,39,placebo,28,214,0.7850467289719627,0.5294562921015128,1.1640212343560463,0.20096562619151415
2013,cook_ex_chicago,all_observed,59,placebo,7,56,0.75,0.3418339713533695,1.6455356902445424,0.40089186286863654
2013,cook_ex_chicago,all_observed,69,placebo,6,46,0.7826086956521738,0.3342470476931968,1.8324062238915717,0.4340573661412156
2013,cook_ex_chicago,single_all,49,test,29,102,1.7058823529411764,1.129316103892188,2.576811392352141,0.2104440072544645
2013,cook_ex_chicago,single_all,29,placebo,26,275,0.5672727272727273,0.3794382357661912,0.8480915120681968,0.20517773294853928
2013,cook_ex_chicago,single_all,39,placebo,17,121,0.8429752066115702,0.5073855104555555,1.4005271816370986,0.2590134981457184
2013,cook_ex_chicago,single_all,59,placebo,6,33,1.0909090909090908,0.4570961664680506,2.6035717031358687,0.44381268229929727
2013,cook_ex_chicago,single_all,69,placebo,6,38,0.9473684210526316,0.40048030725586986,2.241076299999771,0.4392976851069794
2013,cook_ex_chicago,single_observed,49,test,25,90,1.6666666666666667,1.0700585838126604,2.5959118685637264,0.22607766610417562
2013,cook_ex_chicago,single_observed,29,placebo,23,255,0.5411764705882353,0.35319629601678104,0.8292045404248071,0.21771501899734938
2013,cook_ex_chicago,single_observed,39,placebo,17,114,0.8947368421052632,0.5375096747342925,1.4893760135875456,0.25999126761552227
2013,cook_ex_chicago,single_observed,59,placebo,6,31,1.161290322580645,0.48449534723445187,2.783504983107424,0.44600978821411047
2013,cook_ex_chicago,single_observed,69,placebo,6,34,1.0588235294117647,0.4445271375706278,2.5220221032239265,0.44280744277004763
2013,illinois_ex_cook,all_observed,49,test,84,425,1.1858823529411766,0.9384291447492413,1.4985861882977696,0.11940562416080949
2013,illinois_ex_cook,all_observed,29,placebo,145,1464,0.5942622950819673,0.5010376772669559,0.704832573235661,0.08706096618707805
2013,illinois_ex_cook,all_observed,39,placebo,73,737,0.5943012211668929,0.46726323056937297,0.7558778829014295,0.1227007833720187
2013,illinois_ex_cook,all_observed,59,placebo,27,268,0.6044776119402986,0.40692035558849,0.8979476654801724,0.20191181322701038
2013,illinois_ex_cook,all_observed,69,placebo,17,163,0.6257668711656441,0.37971976886643277,1.031245168555289,0.2548695720107014
2013,illinois_ex_cook,single_all,49,test,69,302,1.3708609271523178,1.0553926453673477,1.7806260919496966,0.1334316750300846
2013,illinois_ex_cook,single_all,29,placebo,100,1067,0.5623242736644798,0.4581055979953298,0.6902526189071113,0.10458110308642826
2013,illinois_ex_cook,single_all,39,placebo,54,518,0.6254826254826256,0.472597186914563,0.8278265838500758,0.14300007150005362
2013,illinois_ex_cook,single_all,59,placebo,24,215,0.6697674418604651,0.43926708977703777,1.021220202050659,0.21521577418340956
2013,illinois_ex_cook,single_all,69,placebo,12,163,0.44171779141104295,0.24577356585439641,0.7938795475044755,0.29911252507791564
2013,illinois_ex_cook,single_observed,49,test,57,286,1.1958041958041958,0.8998880714296,1.589028369307357,0.1450529666901932
2013,illinois_ex_cook,single_observed,29,placebo,89,994,0.5372233400402415,0.4324871382068131,0.6673236995685676,0.1106435324521212
2013,illinois_ex_cook,single_observed,39,placebo,49,491,0.5987780040733198,0.446416167800879,0.8031409344518876,0.1498159642464932
2013,illinois_ex_cook,single_observed,59,placebo,24,187,0.7700534759358288,0.5034465905167281,1.1778456085922167,0.2168277202055917
2013,illinois_ex_cook,single_observed,69,placebo,12,119,0.6050420168067228,0.3341706563846578,1.0954757250743266,0.30288066078551656
2014,chicago,all_observed,49,test,39,117,2.0,1.3920020747040964,2.873558935499645,0.18490006540840973
2014,chicago,all_observed,29,placebo,36,355,0.6084507042253522,0.4318532086876666,0.8572641166597867,0.17491334765028219
2014,chicago,all_observed,39,placebo,26,184,0.8478260869565217,0.5622952851500772,1.2783480365341433,0.20951448892674251
2014,chicago,all_observed,59,placebo,4,69,0.34782608695652173,0.12693777029301884,0.953088954439745,0.514288589824029
2014,chicago,all_observed,69,placebo,6,47,0.7659574468085106,0.32747742288706727,1.7915458267293638,0.43352423509112786
2014,chicago,single_all,49,test,36,84,2.5714285714285716,1.7402351767151072,3.7996271920215707,0.19920476822239894
2014,chicago,single_all,29,placebo,30,284,0.6338028169014084,0.43505244547536476,0.9233507704415539,0.19197515488702363
2014,chicago,single_all,39,placebo,18,114,0.9473684210526315,0.5762697860962102,1.5574422724600632,0.25362863675089403
2014,chicago,single_all,59,placebo,3,50,0.36,0.1122853954772269,1.154201750362849,0.594418483337567
2014,chicago,single_all,69,placebo,1,35,0.17142857142857143,0.02348504603347151,1.2513390461384069,1.01418510567422
2014,chicago,single_observed,49,test,35,82,2.5609756097560976,1.724004893583224,3.804279267522281,0.20190728199509814
2014,chicago,single_observed,29,placebo,25,255,0.5882352941176471,0.3900833957947918,0.8870430399649802,0.20957473279823352
2014,chicago,single_observed,39,placebo,17,103,0.9902912621359222,0.5928237906233792,1.654246673925712,0.26178668277023254
2014,chicago,single_observed,59,placebo,3,44,0.4090909090909091,0.12702570222892992,1.3174922001156357,0.5967081414398551
2014,chicago,single_observed,69,placebo,1,31,0.1935483870967742,0.026421169197207585,1.4178395311787315,1.016001016001524
2014,cook_ex_chicago,all_observed,49,test,34,130,1.5692307692307692,1.075775893256956,2.289031779328421,0.19262417397146717
2014,cook_ex_chicago,all_observed,29,placebo,33,373,0.5308310991957105,0.3718455422202137,0.7577922117631574,0.1816149648307743
2014,cook_ex_chicago,all_observed,39,placebo,27,211,0.7677725118483413,0.5143396267500904,1.1460805259640785,0.20439269441427702
2014,cook_ex_chicago,all_observed,59,placebo,6,53,0.6792452830188679,0.29199517118339896,1.5800746040885654,0.43073726469272255
2014,cook_ex_chicago,all_observed,69,placebo,5,48,0.625,0.24881027725778682,1.5699713223472764,0.4699290726623895
2014,cook_ex_chicago,single_all,49,test,33,97,2.0412371134020617,1.3751559387965935,3.0299465213932306,0.2015249578924302
2014,cook_ex_chicago,single_all,29,placebo,22,279,0.4731182795698925,0.30652805822834184,0.7302460588988863,0.22144700233967146
2014,cook_ex_chicago,single_all,39,placebo,17,115,0.8869565217391304,0.5329889425462591,1.4760003607153598,0.2598445334920051
2014,cook_ex_chicago,single_all,59,placebo,4,43,0.5581395348837209,0.20034502773616691,1.5549162558227034,0.5227387626276516
2014,cook_ex_chicago,single_all,69,placebo,4,44,0.5454545454545455,0.19598592754092622,1.5180715518204535,0.5222329678670935
2014,cook_ex_chicago,single_observed,49,test,29,87,2.0,1.3137413604070656,3.044739338008352,0.21442250696755896
2014,cook_ex_chicago,single_observed,29,placebo,20,248,0.48387096774193544,0.3068071622152998,0.7631214073784145,0.23244839871359865
2014,cook_ex_chicago,single_observed,39,placebo,17,111,0.918918918918919,0.551544294817576,1.5309957649483168,0.26044680535720477
2014,cook_ex_chicago,single_observed,59,placebo,4,32,0.75,0.2652376557358123,2.120739600263521,0.5303300858899106
2014,cook_ex_chicago,single_observed,69,placebo,4,36,0.6666666666666666,0.23728915685048174,1.8730078118339526,0.5270462766947299
2014,illinois_ex_cook,all_observed,49,test,89,433,1.233256351039261,0.9817131555112114,1.5492521607155987,0.11638480948281299
2014,illinois_ex_cook,all_observed,29,placebo,145,1418,0.6135401974612129,0.5171624516825475,0.7278787790491237,0.08718813188679661
2014,illinois_ex_cook,all_observed,39,placebo,71,695,0.6129496402877698,0.48014155618951987,0.7824926975923086,0.12459276047634883
2014,illinois_ex_cook,all_observed,59,placebo,24,264,0.5454545454545454,0.35915213437517834,0.828397307660792,0.21320071635561044
2014,illinois_ex_cook,all_observed,69,placebo,19,165,0.6909090909090909,0.4297353013570466,1.1108125639048085,0.24226470029282945
2014,illinois_ex_cook,single_all,49,test,75,306,1.4705882352941178,1.1423918781559335,1.8930717200794684,0.12884606004664048
2014,illinois_ex_cook,single_all,29,placebo,97,1027,0.566699123661149,0.46018774657675726,0.6978627726341432,0.10622141114193877
2014,illinois_ex_cook,single_all,39,placebo,52,491,0.6354378818737271,0.4774600773212175,0.8456859974253295,0.1458335664672905
2014,illinois_ex_cook,single_all,59,placebo,21,210,0.6,0.38311940429831254,0.9396548333523957,0.22886885410853172
2014,illinois_ex_cook,single_all,69,placebo,14,163,0.5153374233128835,0.2985559448090477,0.8895239384250705,0.2785023173220015
2014,illinois_ex_cook,single_observed,49,test,63,285,1.3263157894736841,1.009582395998054,1.7424170433044996,0.1392184894431786
2014,illinois_ex_cook,single_observed,29,placebo,88,950,0.5557894736842105,0.44674595216360546,0.6914487698481641,0.11142830853326156
2014,illinois_ex_cook,single_observed,39,placebo,49,464,0.6336206896551725,0.47202737971810727,0.8505336673454317,0.150210970568395
2014,illinois_ex_cook,single_observed,59,placebo,20,182,0.6593406593406593,0.41551462294586733,1.0462450201575972,0.23557271806069882
2014,illinois_ex_cook,single_observed,69,placebo,14,118,0.711864406779661,0.40905573356212027,1.2388310248750056,0.2826714483278385
2015,chicago,all_observed,49,test,40,143,1.6783216783216783,1.182010907043969,2.3830267886180474,0.17886589108325543
2015,chicago,all_observed,29,placebo,38,344,0.6627906976744186,0.47409312306312146,0.926593294763431,0.17094667653356194
2015,chicago,all_observed,39,placebo,22,172,0.7674418604651162,0.49238886476303906,1.1961420156761624,0.22642548209712957
2015,chicago,all_observed,59,placebo,5,65,0.4615384615384615,0.1858496936184561,1.1461829574850362,0.4640954808922571
2015,chicago,all_observed,69,placebo,6,49,0.7346938775510204,0.31472895880212265,1.7150474356264205,0.4325214791567845
2015,chicago,single_all,49,test,37,112,1.982142857142857,1.366870834322833,2.8743683802931352,0.18961961516572712
2015,chicago,single_all,29,placebo,26,270,0.5777777777777777,0.386340637030728,0.8640746752904375,0.20534176916848204
2015,chicago,single_all,39,placebo,14,104,0.8076923076923077,0.4622953918559868,1.4111472348583334,0.2846822018390964
2015,chicago,single_all,59,placebo,3,50,0.36,0.1122853954772269,1.154201750362849,0.594418483337567
2015,chicago,single_all,69,placebo,1,35,0.17142857142857143,0.02348504603347151,1.2513390461384069,1.01418510567422
2015,chicago,single_observed,49,test,35,108,1.9444444444444444,1.3281063060186336,2.8468084071259714,0.19450112552550392
2015,chicago,single_observed,29,placebo,24,244,0.5901639344262295,0.38803758937003613,0.8975766241174927,0.2139276216910859
2015,chicago,single_observed,39,placebo,13,96,0.8125,0.45526117671233046,1.4500605010234342,0.2955329822367439
2015,chicago,single_observed,59,placebo,3,41,0.43902439024390244,0.13594889239001043,1.4177564218477818,0.5980999726097406
2015,chicago,single_observed,69,placebo,1,33,0.18181818181818182,0.024866756933469614,1.3293993795859618,1.0150384378451045
2015,cook_ex_chicago,all_observed,49,test,33,159,1.2452830188679245,0.8559288702331812,1.8117507786112477,0.19129123994352415
2015,cook_ex_chicago,all_observed,29,placebo,32,364,0.5274725274725275,0.36749335690141055,0.7570946848786108,0.1843834394604156
2015,cook_ex_chicago,all_observed,39,placebo,24,200,0.72,0.47146403423934097,1.0995536506541488,0.21602468994692867
2015,cook_ex_chicago,all_observed,59,placebo,5,55,0.5454545454545455,0.21835118720412225,1.362578628340098,0.4670993664969138
2015,cook_ex_chicago,all_observed,69,placebo,5,47,0.6382978723404256,0.2538694481274117,1.6048570508958473,0.470400463163761
2015,cook_ex_chicago,single_all,49,test,31,123,1.5121951219512195,1.0198596251902965,2.2422047410950112,0.20096802187647178
2015,cook_ex_chicago,single_all,29,placebo,21,265,0.47547169811320755,0.3048977495392386,0.741472628277182,0.22669943212259705
2015,cook_ex_chicago,single_all,39,placebo,19,112,1.0178571428571428,0.6258764717473468,1.6553316988780031,0.24811318057680823
2015,cook_ex_chicago,single_all,59,placebo,3,45,0.4,0.12430601034258829,1.287146128807761,0.5962847939999438
2015,cook_ex_chicago,single_all,69,placebo,3,41,0.43902439024390244,0.13594889239001043,1.4177564218477818,0.5980999726097406
2015,cook_ex_chicago,single_observed,49,test,25,114,1.3157894736842106,0.8534940040533496,2.028487524031807,0.22084367734794086
2015,cook_ex_chicago,single_observed,29,placebo,19,238,0.4789915966386555,0.30019263920415823,0.7642857275204978,0.23839727267659194
2015,cook_ex_chicago,single_observed,39,placebo,18,106,1.0188679245283019,0.6181825446230236,1.6792642507653668,0.254930417603915
2015,cook_ex_chicago,single_observed,59,placebo,3,31,0.5806451612903225,0.1775127441453124,1.8992935124357815,0.6046415449251419
2015,cook_ex_chicago,single_observed,69,placebo,3,35,0.5142857142857143,0.15817024748527236,1.672184245289208,0.6015852075182383
2015,illinois_ex_cook,all_observed,49,test,91,474,1.1518987341772151,0.92043434878149,1.4415701625603587,0.1144496204902454
2015,illinois_ex_cook,all_observed,29,placebo,138,1358,0.609720176730486,0.5117731494476296,0.7264130490501584,0.08934625810089095
2015,illinois_ex_cook,all_observed,39,placebo,68,675,0.6044444444444445,0.4710384863161938,0.7756331956588844,0.1272295713834746
2015,illinois_ex_cook,all_observed,59,placebo,24,251,0.5737051792828685,0.377413506688749,0.8720875827250834,0.21366031548157602
2015,illinois_ex_cook,all_observed,69,placebo,17,165,0.6181818181818182,0.3752244099761332,1.0184538909792296,0.25472364529499564
2015,illinois_ex_cook,single_all,49,test,72,348,1.2413793103448276,0.963157938782188,1.5999687383573467,0.12946988880538862
2015,illinois_ex_cook,single_all,29,placebo,92,976,0.5655737704918034,0.4567254725307376,0.7003631483391538,0.10906032909048885
2015,illinois_ex_cook,single_all,39,placebo,49,473,0.6215644820295984,0.46316984219865254,0.8341268582746402,0.15007440877834136
2015,illinois_ex_cook,single_all,59,placebo,19,207,0.5507246376811594,0.34425984682732585,0.881013656818283,0.23971336387812123
2015,illinois_ex_cook,single_all,69,placebo,13,163,0.47852760736196315,0.2720119404736399,0.8418331585328179,0.2881979289450747
2015,illinois_ex_cook,single_observed,49,test,64,326,1.1779141104294477,0.901020802126713,1.5398996874143998,0.1367204617552789
2015,illinois_ex_cook,single_observed,29,placebo,83,897,0.5551839464882943,0.44338048847015943,0.695179924362102,0.11473020514610816
2015,illinois_ex_cook,single_observed,39,placebo,46,451,0.6119733924611973,0.4518375370305512,0.828863036793563,0.15477863332839045
2015,illinois_ex_cook,single_observed,59,placebo,19,169,0.6745562130177515,0.4198077290128268,1.0838916319879075,0.24196846635601513
2015,illinois_ex_cook,single_observed,69,placebo,12,117,0.6153846153846154,0.33972510140347484,1.11471958735928,0.3031177030137664
2016,chicago,all_observed,49,test,38,149,1.5302013422818792,1.071651526496873,2.1849603999309917,0.18173386825151044
2016,chicago,all_observed,29,placebo,38,341,0.6686217008797654,0.47819393083180983,0.9348821682234785,0.17102146296103393
2016,chicago,all_observed,39,placebo,23,165,0.8363636363636363,0.5406758076874683,1.293758888941718,0.22257328440352242
2016,chicago,all_observed,59,placebo,6,63,0.5714285714285714,0.24733312123294196,1.3202057638587217,0.4272466296411038
2016,chicago,all_observed,69,placebo,6,48,0.75,0.32097662809989186,1.752464044905298,0.4330127018922193
2016,chicago,single_all,49,test,37,126,1.7619047619047619,1.2212856512052714,2.541836454853189,0.18698538703207523
2016,chicago,single_all,29,placebo,28,295,0.5694915254237288,0.386510328794721,0.8390994324544817,0.19774760737556418
2016,chicago,single_all,39,placebo,15,112,0.8035714285714285,0.46879808298580955,1.3774097298001804,0.2749458821208968
2016,chicago,single_all,59,placebo,7,60,0.7,0.3199766009406592,1.5313619763429895,0.3994043183589901
2016,chicago,single_all,69,placebo,1,33,0.18181818181818182,0.024866756933469614,1.3293993795859618,1.0150384378451045
2016,chicago,single_observed,49,test,34,111,1.837837837837838,1.2515789631416745,2.698709404407048,0.1960121774658181
2016,chicago,single_observed,29,placebo,26,240,0.65,0.43367656832789636,0.9742283324852222,0.20646599024586382
2016,chicago,single_observed,39,placebo,15,91,0.989010989010989,0.5727886403960327,1.7076852915731628,0.2786676831921449
2016,chicago,single_observed,59,placebo,3,42,0.42857142857142855,0.13283840392884297,1.3826835008206115,0.5976143046671968
2016,chicago,single_observed,69,placebo,1,29,0.20689655172413796,0.028182809999115217,1.5188756237111476,1.0170952554312156
2016,cook_ex_chicago,all_observed,49,test,36,162,1.3333333333333333,0.9291719035116897,1.913292654522686,0.1842569327975222
2016,cook_ex_chicago,all_observed,29,placebo,30,363,0.49586776859504134,0.3417127253253113,0.7195659561619854,0.1899688244685755
2016,cook_ex_chicago,all_observed,39,placebo,25,188,0.7978723404255319,0.5256828241712177,1.2109969022095572,0.2128829465602405
2016,cook_ex_chicago,all_observed,59,placebo,5,54,0.5555555555555556,0.22223774057702927,1.3887919059439158,0.46745964373250287
2016,cook_ex_chicago,all_observed,69,placebo,5,45,0.6666666666666666,0.2646312401079801,1.679485930168688,0.4714045207910317
2016,cook_ex_chicago,single_all,49,test,31,141,1.3191489361702127,0.8942083554520623,1.9460273494305234,0.19836900740208716
2016,cook_ex_chicago,single_all,29,placebo,21,334,0.37724550898203596,0.24272963314614887,0.5863073750102329,0.22497346420210435
2016,cook_ex_chicago,single_all,39,placebo,18,126,0.8571428571428571,0.5230782241731893,1.4045583310456562,0.25197631533948484
2016,cook_ex_chicago,single_all,59,placebo,12,57,1.263157894736842,0.6777992787452621,2.3540418484801524,0.3176117015830118
2016,cook_ex_chicago,single_all,69,placebo,4,42,0.5714285714285714,0.2049024431594238,1.593590623957771,0.5232681184722836
2016,cook_ex_chicago,single_observed,49,test,28,116,1.4482758620689655,0.9585617388422445,2.1881772322615127,0.21055872190307892
2016,cook_ex_chicago,single_observed,29,placebo,17,236,0.43220338983050843,0.2641990488764987,0.7070417966126101,0.25111913018995174
2016,cook_ex_chicago,single_observed,39,placebo,18,100,1.0799999999999998,0.653852286673286,1.7838891501542171,0.25603819159562025
2016,cook_ex_chicago,single_observed,59,placebo,3,32,0.5625,0.17224686334101685,1.8369347566786995,0.60380736442456
2016,cook_ex_chicago,single_observed,69,placebo,4,33,0.7272727272727273,0.2576510025026658,2.052876234507328,0.5294365215047317
2016,illinois_ex_cook,all_observed,49,test,89,475,1.1242105263157893,0.8964550020844604,1.4098301694345938,0.11550419132687138
2016,illinois_ex_cook,all_observed,29,placebo,142,1352,0.6301775147928994,0.5301182065669939,0.749122922455915,0.08821506952636246
2016,illinois_ex_cook,all_observed,39,placebo,67,655,0.6137404580152671,0.47731247158962786,0.7891630163157362,0.1282657034892035
2016,illinois_ex_cook,all_observed,59,placebo,22,259,0.5096525096525096,0.3297945518386517,0.7875984583340817,0.2220710456487953
2016,illinois_ex_cook,all_observed,69,placebo,17,169,0.6035502958579881,0.36654570485353594,0.9937995584365692,0.2544419170951955
2016,illinois_ex_cook,single_all,49,test,68,431,0.9466357308584687,0.7330147104486331,1.2225119007359184,0.1304839759042863
2016,illinois_ex_cook,single_all,29,placebo,122,1161,0.6304909560723514,0.5231970747693012,0.7597879744727355,0.0951737766099318
2016,illinois_ex_cook,single_all,39,placebo,41,601,0.4093178036605657,0.2983068088230718,0.5616400948222384,0.16141294066230977
2016,illinois_ex_cook,single_all,59,placebo,49,204,1.4411764705882353,1.0551050320755357,1.9685145613337092,0.15909155870007638
2016,illinois_ex_cook,single_all,69,placebo,12,178,0.4044943820224719,0.2254444085623699,0.7257474520264122,0.2982470634581726
2016,illinois_ex_cook,single_observed,49,test,62,336,1.1071428571428572,0.8443976661160763,1.4516445927195964,0.13822164350873198
2016,illinois_ex_cook,single_observed,29,placebo,86,896,0.5758928571428571,0.4615815475148589,0.7185135209450436,0.11288923068794302
2016,illinois_ex_cook,single_observed,39,placebo,40,438,0.547945205479452,0.3964026023001738,0.7574217385701236,0.16517598197931518
2016,illinois_ex_cook,single_observed,59,placebo,18,175,0.6171428571428571,0.3799146868520039,1.0025021914217687,0.24752745558794334
2016,illinois_ex_cook,single_observed,69,placebo,12,119,0.6050420168067228,0.3341706563846578,1.0954757250743266,0.30288066078551656
2017,chicago,all_observed,49,test,38,146,1.5616438356164384,1.0928595962527141,2.2315139819249814,0.18211288955529029
2017,chicago,all_observed,29,placebo,30,332,0.5421686746987951,0.3731250627572836,0.7877971789203002,0.19064464725269478
2017,chicago,all_observed,39,placebo,20,152,0.7894736842105263,0.49529544427722577,1.258377611307257,0.2378632955468772
2017,chicago,all_observed,59,placebo,7,61,0.6885245901639344,0.3149422389741194,1.5052477965630089,0.3990621323554687
2017,chicago,all_observed,69,placebo,5,43,0.6976744186046512,0.27634592968869576,1.7613778314870148,0.4724995385748947
2017,chicago,single_all,49,test,36,121,1.7851239669421486,1.2304573115800876,2.5898237568755023,0.18984794069911617
2017,chicago,single_all,29,placebo,21,277,0.4548736462093863,0.29189555484981167,0.7088495545000091,0.22633858690531916
2017,chicago,single_all,39,placebo,13,92,0.8478260869565217,0.4743431450024336,1.5153778046488262,0.29629823175386694
2017,chicago,single_all,59,placebo,8,61,0.7868852459016394,0.37655983727732517,1.6443293440284488,0.37602319426193753
2017,chicago,single_all,69,placebo,1,28,0.21428571428571427,0.02915473336511043,1.5749884168685089,1.0177004891982149
2017,chicago,single_observed,49,test,34,108,1.8888888888888888,1.2847392199960248,2.7771404336663283,0.19664949520693312
2017,chicago,single_observed,29,placebo,20,231,0.5194805194805194,0.32897477749456655,0.8203060799219096,0.23308583039087624
2017,chicago,single_observed,39,placebo,13,87,0.896551724137931,0.5005707634301386,1.6057769505886825,0.2973505167250263
2017,chicago,single_observed,59,placebo,4,42,0.5714285714285714,0.2049024431594238,1.593590623957771,0.5232681184722836
2017,chicago,single_observed,69,placebo,1,27,0.2222222222222222,0.03019606384155609,1.6354024255777928,1.0183501544346312
2017,cook_ex_chicago,all_observed,49,test,33,151,1.3112582781456954,0.8997423624928989,1.9109895717722014,0.19216021143650341
2017,cook_ex_chicago,all_observed,29,placebo,28,337,0.49851632047477745,0.3390509504688482,0.7329828199450653,0.1966764977437081
2017,cook_ex_chicago,all_observed,39,placebo,24,187,0.7700534759358288,0.5034465905167281,1.1778456085922167,0.2168277202055917
2017,cook_ex_chicago,all_observed,59,placebo,5,55,0.5454545454545455,0.21835118720412225,1.362578628340098,0.4670993664969138
2017,cook_ex_chicago,all_observed,69,placebo,5,45,0.6666666666666666,0.2646312401079801,1.679485930168688,0.4714045207910317
2017,cook_ex_chicago,single_all,49,test,28,128,1.3125,0.8719854551287112,1.9755561745530765,0.20863074009907004
2017,cook_ex_chicago,single_all,29,placebo,19,250,0.456,0.2860206347890798,0.7269964985335351,0.23797390392093085
2017,cook_ex_chicago,single_all,39,placebo,16,116,0.8275862068965518,0.49068943515477664,1.395789028205563,0.26668462583203484
2017,cook_ex_chicago,single_all,59,placebo,11,62,1.064516129032258,0.5606117978588613,2.021353445107329,0.32716681244764945
2017,cook_ex_chicago,single_all,69,placebo,4,40,0.6,0.21466893067630913,1.6770009468339409,0.5244044240850758
2017,cook_ex_chicago,single_observed,49,test,27,110,1.4727272727272729,0.9667248024513685,2.2435812284270216,0.21477417472300092
2017,cook_ex_chicago,single_observed,29,placebo,17,213,0.4788732394366197,0.2922063016971521,0.7847865638647076,0.2520285005560202
2017,cook_ex_chicago,single_observed,39,placebo,16,104,0.9230769230769231,0.545317470032822,1.5625228472248922,0.2685430777647873
2017,cook_ex_chicago,single_observed,59,placebo,2,34,0.3529411764705882,0.08479121400006588,1.4691082739816188,0.7276068751089989
2017,cook_ex_chicago,single_observed,69,placebo,4,32,0.75,0.2652376557358123,2.120739600263521,0.5303300858899106
2017,illinois_ex_cook,all_observed,49,test,90,468,1.1538461538461537,0.9208170485078605,1.4458474122552007,0.11509936249981252
2017,illinois_ex_cook,all_observed,29,placebo,146,1337,0.6551982049364248,0.5523046401209333,0.7772606937684184,0.0871622522931416
2017,illinois_ex_cook,all_observed,39,placebo,67,634,0.6340694006309148,0.49293216094453995,0.8156173134373386,0.12846268018601517
