year,geo,naics2,band,n_establishments,employment,n_observed
2019,chicago,71,250-499,6,1878.0,6
2019,chicago,71,50-99,43,2734.0,40
2019,chicago,71,500-999,3,1700.0,3
2019,chicago,71,unknown,2,0.0,0
2019,chicago,72,1-9,5551,26722.0,2446
2019,chicago,72,10-49,2070,39978.0,1628
2019,chicago,72,100-249,136,18955.0,122
2019,chicago,72,1000+,5,7700.0,5
2019,chicago,72,250-499,25,8050.0,24
2019,chicago,72,50-99,258,16261.0,235
2019,chicago,72,500-999,9,5650.0,9
2019,chicago,72,unknown,7,0.0,0
2019,chicago,81,1-9,9949,35764.0,5137
2019,chicago,81,10-49,1117,19118.0,1034
2019,chicago,81,100-249,60,8183.0,55
2019,chicago,81,1000+,3,3100.0,3
2019,chicago,81,250-499,13,3953.0,13
2019,chicago,81,50-99,111,6673.0,109
2019,chicago,81,500-999,4,2201.0,4
2019,chicago,81,unknown,5,0.0,0
2019,chicago,92,1-9,382,2175.0,186
2019,chicago,92,10-49,358,6655.0,186
2019,chicago,92,100-249,57,8627.0,57
2019,chicago,92,1000+,8,17877.0,8
2019,chicago,92,250-499,33,10217.0,33
2019,chicago,92,50-99,73,4306.0,50
2019,chicago,92,500-999,10,6300.0,10
2019,chicago,92,unknown,1,0.0,0
2019,chicago,99,1-9,97,268.0,96
2019,chicago,99,10-49,714,7387.0,36
2019,chicago,99,100-249,2,360.0,2
2019,chicago,99,250-499,1,300.0,1
2019,chicago,99,50-99,7,431.0,7
2019,chicago,99,500-999,2,1100.0,2
2019,chicago,99,unknown,8156,0.0,0
2019,chicago,,1-9,9,45.0,7
2019,chicago,,10-49,62,1067.0,15
2019,chicago,,100-249,11,1365.0,6
2019,chicago,,1000+,2,9734.0,2
2019,chicago,,50-99,3,150.0,3
2019,cook_ex_chicago,11,1-9,50,164.0,12
2019,cook_ex_chicago,11,10-49,23,456.0,8
2019,cook_ex_chicago,11,100-249,2,200.0,1
2019,cook_ex_chicago,11,50-99,1,52.0,1
2019,cook_ex_chicago,21,1-9,34,174.0,14
2019,cook_ex_chicago,21,10-49,6,96.0,5
2019,cook_ex_chicago,21,100-249,1,100.0,1
2019,cook_ex_chicago,21,50-99,3,185.0,3
2019,cook_ex_chicago,21,unknown,1,0.0,0
2019,cook_ex_chicago,22,1-9,50,222.0,28
2019,cook_ex_chicago,22,10-49,19,456.0,16
2019,cook_ex_chicago,22,100-249,2,405.0,1
2019,cook_ex_chicago,22,50-99,5,256.0,5
2019,cook_ex_chicago,23,1-9,5229,20635.0,1955
2019,cook_ex_chicago,23,10-49,980,17199.0,782
2019,cook_ex_chicago,23,100-249,43,5739.0,43
2019,cook_ex_chicago,23,1000+,1,6000.0,1
2019,cook_ex_chicago,23,250-499,4,1254.0,4
2019,cook_ex_chicago,23,50-99,113,6561.0,93
2019,cook_ex_chicago,23,500-999,3,1900.0,3
2019,cook_ex_chicago,23,unknown,2,0.0,0
2019,cook_ex_chicago,31,1-9,280,1416.0,133
2019,cook_ex_chicago,31,10-49,148,3482.0,88
2019,cook_ex_chicago,31,100-249,16,1990.0,15
2019,cook_ex_chicago,31,1000+,1,1200.0,1
2019,cook_ex_chicago,31,250-499,8,2503.0,8
2019,cook_ex_chicago,31,50-99,27,1665.0,25
2019,cook_ex_chicago,31,500-999,4,2700.0,4
2019,cook_ex_chicago,31,unknown,3,0.0,0
2019,cook_ex_chicago,32,1-9,486,2187.0,335
2019,cook_ex_chicago,32,10-49,282,5909.0,223
2019,cook_ex_chicago,32,100-249,62,8143.0,61
2019,cook_ex_chicago,32,1000+,1,1000.0,1
2019,cook_ex_chicago,32,250-499,13,3925.0,13
2019,cook_ex_chicago,32,50-99,74,4752.0,60
2019,cook_ex_chicago,32,500-999,1,600.0,1
2019,cook_ex_chicago,32,unknown,3,0.0,0
2019,cook_ex_chicago,33,1-9,1244,6119.0,823
2019,cook_ex_chicago,33,10-49,848,17224.0,656
2019,cook_ex_chicago,33,100-249,110,14813.0,100
2019,cook_ex_chicago,33,1000+,5,5801.0,5
2019,cook_ex_chicago,33,250-499,24,7655.0,24
2019,cook_ex_chicago,33,50-99,177,11257.0,162
2019,cook_ex_chicago,33,500-999,13,7351.0,13
2019,cook_ex_chicago,33,unknown,3,0.0,0
2019,cook_ex_chicago,42,1-9,2162,10289.0,1232
2019,cook_ex_chicago,42,10-49,846,15039.0,648
2019,cook_ex_chicago,42,100-249,79,10760.0,71
2019,cook_ex_chicago,42,1000+,7,15940.0,7
2019,cook_ex_chicago,42,250-499,26,8275.0,26
2019,cook_ex_chicago,42,50-99,137,8012.0,130
2019,cook_ex_chicago,42,500-999,11,7279.0,11
2019,cook_ex_chicago,42,unknown,11,0.0,0
2019,cook_ex_chicago,44,1-9,5644,22343.0,3036
2019,cook_ex_chicago,44,10-49,1650,31239.0,1194
2019,cook_ex_chicago,44,100-249,204,28921.0,164
2019,cook_ex_chicago,44,1000+,5,6300.0,5
2019,cook_ex_chicago,44,250-499,32,9232.0,29
2019,cook_ex_chicago,44,50-99,203,12629.0,172
2019,cook_ex_chicago,44,500-999,7,4521.0,7
2019,cook_ex_chicago,44,unknown,127,0.0,0
2019,cook_ex_chicago,45,1-9,2166,7359.0,1077
2019,cook_ex_chicago,45,10-49,598,11584.0,408
2019,cook_ex_chicago,45,100-249,76,11901.0,68
2019,cook_ex_chicago,45,1000+,2,7200.0,2
2019,cook_ex_chicago,45,250-499,34,10834.0,30
2019,cook_ex_chicago,45,50-99,75,4557.0,64
2019,cook_ex_chicago,45,500-999,4,2150.0,4
2019,cook_ex_chicago,45,unknown,108,0.0,0
2019,cook_ex_chicago,48,1-9,1658,6527.0,695
2019,cook_ex_chicago,48,10-49,401,6830.0,277
2019,cook_ex_chicago,48,100-249,41,5947.0,41
2019,cook_ex_chicago,48,1000+,1,1600.0,1
2019,cook_ex_chicago,48,250-499,14,4250.0,14
2019,cook_ex_chicago,48,50-99,81,4766.0,53
2019,cook_ex_chicago,48,unknown,1,0.0,0
2019,cook_ex_chicago,49,1-9,98,407.0,44
2019,cook_ex_chicago,49,10-49,45,1011.0,38
2019,cook_ex_chicago,49,100-249,13,1762.0,13
2019,cook_ex_chicago,49,250-499,2,600.0,2
2019,cook_ex_chicago,49,50-99,14,1041.0,14
2019,cook_ex_chicago,51,1-9,1303,5205.0,592
2019,cook_ex_chicago,51,10-49,463,8411.0,231
2019,cook_ex_chicago,51,100-249,28,3836.0,27
2019,cook_ex_chicago,51,1000+,1,5001.0,1
2019,cook_ex_chicago,51,250-499,3,936.0,3
2019,cook_ex_chicago,51,50-99,52,3057.0,40
2019,cook_ex_chicago,51,500-999,6,3051.0,6
2019,cook_ex_chicago,51,unknown,3,0.0,0
2019,cook_ex_chicago,52,1-9,5187,18294.0,2178
2019,cook_ex_chicago,52,10-49,871,14378.0,600
2019,cook_ex_chicago,52,100-249,33,4792.0,33
2019,cook_ex_chicago,52,1000+,8,46001.0,8
2019,cook_ex_chicago,52,250-499,8,2310.0,8
2019,cook_ex_chicago,52,50-99,83,5182.0,75
2019,cook_ex_chicago,52,500-999,3,1500.0,3
2019,cook_ex_chicago,52,unknown,2254,0.0,0
2019,cook_ex_chicago,53,1-9,2925,11662.0,1194
2019,cook_ex_chicago,53,10-49,400,7389.0,325
2019,cook_ex_chicago,53,100-249,19,2240.0,19
2019,cook_ex_chicago,53,250-499,3,1074.0,3
2019,cook_ex_chicago,53,50-99,72,4360.0,66
2019,cook_ex_chicago,53,500-999,1,600.0,1
2019,cook_ex_chicago,53,unknown,176,0.0,0
2019,cook_ex_chicago,54,1-9,7778,27284.0,3357
2019,cook_ex_chicago,54,10-49,1122,18139.0,858
2019,cook_ex_chicago,54,100-249,65,8800.0,61
2019,cook_ex_chicago,54,1000+,5,16100.0,5
2019,cook_ex_chicago,54,250-499,14,4705.0,14
2019,cook_ex_chicago,54,50-99,123,7615.0,108
2019,cook_ex_chicago,54,500-999,5,3499.0,5
2019,cook_ex_chicago,54,unknown,111,0.0,0
2019,cook_ex_chicago,55,1-9,84,262.0,13
2019,cook_ex_chicago,55,10-49,17,468.0,10
2019,cook_ex_chicago,55,100-249,3,338.0,3
2019,cook_ex_chicago,55,250-499,1,450.0,1
2019,cook_ex_chicago,55,50-99,2,122.0,2
2019,cook_ex_chicago,56,1-9,2565,10091.0,1071
2019,cook_ex_chicago,56,10-49,471,8555.0,378
2019,cook_ex_chicago,56,100-249,35,4525.0,33
2019,cook_ex_chicago,56,1000+,5,10800.0,5
2019,cook_ex_chicago,56,250-499,7,2000.0,7
2019,cook_ex_chicago,56,50-99,70,4074.0,69
2019,cook_ex_chicago,56,500-999,2,1176.0,2
2019,cook_ex_chicago,56,unknown,47,0.0,0
2019,cook_ex_chicago,61,1-9,887,3532.0,386
2019,cook_ex_chicago,61,10-49,1015,22083.0,519
2019,cook_ex_chicago,61,100-249,113,15558.0,108
2019,cook_ex_chicago,61,1000+,5,6600.0,5
2019,cook_ex_chicago,61,250-499,40,12383.0,40
2019,cook_ex_chicago,61,50-99,476,31774.0,417
2019,cook_ex_chicago,61,500-999,9,5601.0,9
2019,cook_ex_chicago,61,unknown,1,0.0,0
2019,cook_ex_chicago,62,1-9,24430,76975.0,2771
2019,cook_ex_chicago,62,10-49,2328,41484.0,1398
2019,cook_ex_chicago,62,100-249,161,21729.0,134
2019,cook_ex_chicago,62,1000+,19,57024.0,19
2019,cook_ex_chicago,62,250-499,34,10507.0,34
2019,cook_ex_chicago,62,50-99,168,10009.0,145
2019,cook_ex_chicago,62,500-999,13,9374.0,13
2019,cook_ex_chicago,62,unknown,16,0.0,0
2019,cook_ex_chicago,71,1-9,1041,4387.0,406
2019,cook_ex_chicago,71,10-49,504,9512.0,288
2019,cook_ex_chicago,71,100-249,54,6670.0,47
2019,cook_ex_chicago,71,250-499,6,1733.0,6
2019,cook_ex_chicago,71,50-99,97,5932.0,75
2019,cook_ex_chicago,71,500-999,6,3745.0,6
2019,cook_ex_chicago,71,unknown,1,0.0,0
2019,cook_ex_chicago,72,1-9,3732,18185.0,1873
2019,cook_ex_chicago,72,10-49,2217,44331.0,1723
2019,cook_ex_chicago,72,100-249,95,13003.0,78
2019,cook_ex_chicago,72,250-499,14,4574.0,14
2019,cook_ex_chicago,72,50-99,265,17019.0,241
2019,cook_ex_chicago,72,500-999,2,1330.0,2
2019,cook_ex_chicago,72,unknown,1,0.0,0
2019,cook_ex_chicago,81,1-9,9248,33855.0,5147
2019,cook_ex_chicago,81,10-49,1394,22469.0,1292
2019,cook_ex_chicago,81,100-249,47,6190.0,44
2019,cook_ex_chicago,81,1000+,1,1350.0,1
2019,cook_ex_chicago,81,250-499,8,2554.0,8
2019,cook_ex_chicago,81,50-99,98,5943.0,98
2019,cook_ex_chicago,81,500-999,6,3650.0,6
2019,cook_ex_chicago,81,unknown,36,0.0,0
2019,cook_ex_chicago,92,1-9,629,3399.0,395
2019,cook_ex_chicago,92,10-49,503,11198.0,360
2019,cook_ex_chicago,92,100-249,70,9574.0,70
2019,cook_ex_chicago,92,250-499,15,5375.0,15
2019,cook_ex_chicago,92,50-99,137,8288.0,117
2019,cook_ex_chicago,92,500-999,7,3815.0,7
2019,cook_ex_chicago,92,unknown,1,0.0,0
2019,cook_ex_chicago,99,1-9,98,302.0,93
2019,cook_ex_chicago,99,10-49,457,4816.0,37
2019,cook_ex_chicago,99,100-249,4,480.0,4
2019,cook_ex_chicago,99,250-499,1,300.0,1
2019,cook_ex_chicago,99,50-99,7,479.0,7
2019,cook_ex_chicago,99,unknown,5438,0.0,0
2019,cook_ex_chicago,,1-9,10,51.0,6
2019,cook_ex_chicago,,10-49,44,700.0,10
2019,cook_ex_chicago,,100-249,11,1250.0,1
2019,cook_ex_chicago,,1000+,1,5000.0,1
2019,cook_ex_chicago,,250-499,1,300.0,1
2019,cook_ex_chicago,,50-99,3,215.0,3
2019,il_ex_msa,11,1-9,2253,5825.0,1311
2019,il_ex_msa,11,10-49,165,2670.0,145
2019,il_ex_msa,11,100-249,8,1100.0,8
2019,il_ex_msa,11,250-499,3,865.0,3
2019,il_ex_msa,11,50-99,20,1150.0,19
2019,il_ex_msa,11,500-999,1,500.0,1
2019,il_ex_msa,21,1-9,202,902.0,113
2019,il_ex_msa,21,10-49,77,1349.0,51
2019,il_ex_msa,21,100-249,6,1045.0,3
2019,il_ex_msa,21,250-499,3,1055.0,3
2019,il_ex_msa,21,50-99,2,130.0,2
2019,il_ex_msa,21,unknown,2,0.0,0
2019,il_ex_msa,22,1-9,376,1367.0,302
2019,il_ex_msa,22,10-49,136,2754.0,66
2019,il_ex_msa,22,100-249,9,1313.0,7
2019,il_ex_msa,22,1000+,2,3932.0,2
2019,il_ex_msa,22,250-499,5,1510.0,5
2019,il_ex_msa,22,50-99,20,1202.0,20
2019,il_ex_msa,23,1-9,9632,31337.0,5088
2019,il_ex_msa,23,10-49,1420,24248.0,1198
2019,il_ex_msa,23,100-249,56,7195.0,55
2019,il_ex_msa,23,1000+,1,2000.0,1
2019,il_ex_msa,23,250-499,13,4259.0,13
2019,il_ex_msa,23,50-99,133,7899.0,126
2019,il_ex_msa,23,500-999,4,2270.0,4
2019,il_ex_msa,23,unknown,4,0.0,0
2019,il_ex_msa,31,1-9,576,2639.0,321
2019,il_ex_msa,31,10-49,222,3790.0,157
2019,il_ex_msa,31,100-249,28,4101.0,24
2019,il_ex_msa,31,1000+,5,10600.0,5
2019,il_ex_msa,31,250-499,10,3235.0,10
2019,il_ex_msa,31,50-99,37,2477.0,34
2019,il_ex_msa,31,500-999,4,2600.0,4
2019,il_ex_msa,32,1-9,793,3200.0,583
2019,il_ex_msa,32,10-49,326,6857.0,272
2019,il_ex_msa,32,100-249,56,7628.0,49
2019,il_ex_msa,32,1000+,2,2000.0,2
2019,il_ex_msa,32,250-499,17,5643.0,17
2019,il_ex_msa,32,50-99,90,5885.0,74
2019,il_ex_msa,32,500-999,8,5900.0,8
2019,il_ex_msa,32,unknown,1,0.0,0
2019,il_ex_msa,33,1-9,1789,7390.0,1259
2019,il_ex_msa,33,10-49,877,17482.0,680
2019,il_ex_msa,33,100-249,140,19737.0,133
2019,il_ex_msa,33,1000+,5,10801.0,5
2019,il_ex_msa,33,250-499,44,14569.0,44
2019,il_ex_msa,33,50-99,183,12043.0,171
2019,il_ex_msa,33,500-999,22,14810.0,22
2019,il_ex_msa,33,unknown,3,0.0,0
2019,il_ex_msa,42,1-9,3572,14750.0,2496
2019,il_ex_msa,42,10-49,1411,26200.0,1126
2019,il_ex_msa,42,100-249,96,12728.0,88
2019,il_ex_msa,42,1000+,1,1600.0,1
2019,il_ex_msa,42,250-499,27,8747.0,27
2019,il_ex_msa,42,50-99,150,9536.0,145
2019,il_ex_msa,42,500-999,20,12803.0,16
2019,il_ex_msa,42,unknown,6,0.0,0
2019,il_ex_msa,44,1-9,10097,41561.0,6799
2019,il_ex_msa,44,10-49,3307,56817.0,2688
2019,il_ex_msa,44,100-249,217,29810.0,171
2019,il_ex_msa,44,1000+,2,2600.0,2
2019,il_ex_msa,44,250-499,28,8455.0,23
2019,il_ex_msa,44,50-99,308,19936.0,265
2019,il_ex_msa,44,500-999,5,3880.0,5
2019,il_ex_msa,44,unknown,133,0.0,0
2019,il_ex_msa,45,1-9,4770,16032.0,3053
2019,il_ex_msa,45,10-49,740,13932.0,593
2019,il_ex_msa,45,100-249,106,15956.0,93
2019,il_ex_msa,45,250-499,57,18811.0,50
2019,il_ex_msa,45,50-99,95,6204.0,81
2019,il_ex_msa,45,500-999,4,2199.0,4
2019,il_ex_msa,45,unknown,147,0.0,0
2019,il_ex_msa,48,1-9,1958,7153.0,1164
2019,il_ex_msa,48,10-49,670,12741.0,497
2019,il_ex_msa,48,100-249,55,7541.0,53
2019,il_ex_msa,48,1000+,1,2800.0,1
2019,il_ex_msa,48,250-499,10,2960.0,10
2019,il_ex_msa,48,50-99,107,6747.0,90
2019,il_ex_msa,48,500-999,4,2500.0,4
2019,il_ex_msa,48,unknown,6,0.0,0
2019,il_ex_msa,49,1-9,1334,4868.0,1123
2019,il_ex_msa,49,10-49,250,4624.0,242
2019,il_ex_msa,49,100-249,12,1705.0,12
2019,il_ex_msa,49,250-499,1,300.0,1
2019,il_ex_msa,49,50-99,23,1454.0,23
2019,il_ex_msa,49,500-999,2,1350.0,2
2019,il_ex_msa,51,1-9,2227,9202.0,1294
2019,il_ex_msa,51,10-49,645,12019.0,460
2019,il_ex_msa,51,100-249,38,5159.0,34
2019,il_ex_msa,51,1000+,3,9000.0,3
2019,il_ex_msa,51,250-499,8,2400.0,8
2019,il_ex_msa,51,50-99,121,7387.0,88
2019,il_ex_msa,51,500-999,5,2837.0,5
2019,il_ex_msa,51,unknown,6,0.0,0
2019,il_ex_msa,52,1-9,9260,29915.0,4949
2019,il_ex_msa,52,10-49,1282,21527.0,1046
2019,il_ex_msa,52,100-249,37,5000.0,36
2019,il_ex_msa,52,1000+,10,41704.0,10
2019,il_ex_msa,52,250-499,10,3483.0,10
2019,il_ex_msa,52,50-99,126,7596.0,104
2019,il_ex_msa,52,500-999,9,5618.0,9
2019,il_ex_msa,52,unknown,6361,0.0,0
2019,il_ex_msa,53,1-9,5127,15441.0,2904
2019,il_ex_msa,53,10-49,560,9444.0,475
2019,il_ex_msa,53,100-249,26,3395.0,26
2019,il_ex_msa,53,250-499,1,250.0,1
2019,il_ex_msa,53,50-99,42,2526.0,34
2019,il_ex_msa,53,unknown,459,0.0,0
2019,il_ex_msa,54,1-9,10248,32824.0,4670
2019,il_ex_msa,54,10-49,1426,24276.0,1186
2019,il_ex_msa,54,100-249,60,8364.0,55
2019,il_ex_msa,54,1000+,2,3900.0,2
2019,il_ex_msa,54,250-499,13,4154.0,13
2019,il_ex_msa,54,50-99,128,8169.0,107
2019,il_ex_msa,54,500-999,4,2100.0,4
2019,il_ex_msa,54,unknown,184,0.0,0
2019,il_ex_msa,55,1-9,94,363.0,35
2019,il_ex_msa,55,10-49,82,2033.0,60
2019,il_ex_msa,55,100-249,2,230.0,2
2019,il_ex_msa,55,250-499,1,350.0,1
2019,il_ex_msa,55,50-99,15,933.0,14
2019,il_ex_msa,55,500-999,1,900.0,1
2019,il_ex_msa,55,unknown,19,0.0,0
2019,il_ex_msa,56,1-9,4247,13407.0,2185
2019,il_ex_msa,56,10-49,665,11762.0,483
2019,il_ex_msa,56,100-249,28,3956.0,24
2019,il_ex_msa,56,1000+,2,2200.0,2
2019,il_ex_msa,56,250-499,7,2200.0,7
2019,il_ex_msa,56,50-99,58,3540.0,50
2019,il_ex_msa,56,unknown,52,0.0,0
2019,il_ex_msa,61,1-9,1323,5002.0,821
2019,il_ex_msa,61,10-49,2058,50765.0,1429
2019,il_ex_msa,61,100-249,193,27122.0,192
2019,il_ex_msa,61,1000+,3,14547.0,3
2019,il_ex_msa,61,250-499,26,7496.0,26
2019,il_ex_msa,61,50-99,878,56239.0,738
2019,il_ex_msa,61,500-999,9,5111.0,9
2019,il_ex_msa,61,unknown,1,0.0,0
2019,il_ex_msa,62,1-9,29671,89142.0,4364
2019,il_ex_msa,62,10-49,4137,75887.0,2683
2019,il_ex_msa,62,100-249,395,54689.0,368
2019,il_ex_msa,62,1000+,38,90838.0,37
2019,il_ex_msa,62,250-499,57,19081.0,54
2019,il_ex_msa,62,50-99,547,35643.0,480
2019,il_ex_msa,62,500-999,37,23945.0,36
2019,il_ex_msa,62,unknown,12,0.0,0
2019,il_ex_msa,71,1-9,2371,8151.0,1310
2019,il_ex_msa,71,10-49,967,17861.0,549
2019,il_ex_msa,71,100-249,38,5234.0,38
2019,il_ex_msa,71,1000+,18,19700.0,2
2019,il_ex_msa,71,250-499,7,2265.0,7
2019,il_ex_msa,71,50-99,65,3884.0,64
2019,il_ex_msa,71,500-999,4,2250.0,4
2019,il_ex_msa,72,1-9,5729,27324.0,3709
2019,il_ex_msa,72,10-49,4332,84692.0,3399
2019,il_ex_msa,72,100-249,121,15145.0,110
2019,il_ex_msa,72,250-499,4,1245.0,4
2019,il_ex_msa,72,50-99,495,31071.0,457
2019,il_ex_msa,72,500-999,1,600.0,1
2019,il_ex_msa,72,unknown,1,0.0,0
2019,il_ex_msa,81,1-9,21203,62080.0,14455
2019,il_ex_msa,81,10-49,1904,30751.0,1532
2019,il_ex_msa,81,100-249,66,9204.0,65
2019,il_ex_msa,81,1000+,2,4200.0,2
2019,il_ex_msa,81,250-499,12,3684.0,12
2019,il_ex_msa,81,50-99,131,8150.0,125
2019,il_ex_msa,81,500-999,2,1201.0,2
2019,il_ex_msa,81,unknown,52,0.0,0
2019,il_ex_msa,92,1-9,5750,21707.0,3921
2019,il_ex_msa,92,10-49,2360,47774.0,1693
2019,il_ex_msa,92,100-249,88,13302.0,87
2019,il_ex_msa,92,1000+,10,26080.0,10
2019,il_ex_msa,92,250-499,49,16276.0,46
2019,il_ex_msa,92,50-99,235,14897.0,233
2019,il_ex_msa,92,500-999,11,6929.0,11
2019,il_ex_msa,99,1-9,656,3009.0,119
2019,il_ex_msa,99,10-49,62,926.0,22
2019,il_ex_msa,99,100-249,2,321.0,2
2019,il_ex_msa,99,50-99,8,467.0,8
2019,il_ex_msa,99,500-999,1,500.0,1
2019,il_ex_msa,99,unknown,4700,0.0,0
2019,il_ex_msa,,1-9,72,334.0,39
2019,il_ex_msa,,10-49,145,2984.0,55
2019,il_ex_msa,,100-249,3,445.0,3
2019,il_ex_msa,,1000+,2,3400.0,2
2019,il_ex_msa,,250-499,3,975.0,3
2019,il_ex_msa,,50-99,7,435.0,7
2019,il_ex_msa,,500-999,1,600.0,1
2019,il_ex_msa,,unknown,38,0.0,0
2019,msa_ex_cook,11,1-9,331,1013.0,141
2019,msa_ex_cook,11,10-49,34,572.0,28
2019,msa_ex_cook,11,100-249,2,392.0,2
2019,msa_ex_cook,11,250-499,1,250.0,1
2019,msa_ex_cook,11,50-99,4,210.0,4
2019,msa_ex_cook,21,1-9,61,293.0,23
2019,msa_ex_cook,21,10-49,23,438.0,14
2019,msa_ex_cook,21,50-99,1,65.0,1
2019,msa_ex_cook,21,unknown,1,0.0,0
2019,msa_ex_cook,22,1-9,80,363.0,39
2019,msa_ex_cook,22,10-49,41,713.0,30
2019,msa_ex_cook,22,100-249,5,710.0,3
2019,msa_ex_cook,22,250-499,2,600.0,2
2019,msa_ex_cook,22,50-99,5,295.0,5
2019,msa_ex_cook,22,500-999,1,700.0,1
2019,msa_ex_cook,22,unknown,1,0.0,0
2019,msa_ex_cook,23,1-9,9168,31847.0,3854
2019,msa_ex_cook,23,10-49,1686,28203.0,1288
2019,msa_ex_cook,23,100-249,53,7266.0,53
2019,msa_ex_cook,23,1000+,3,5000.0,3
2019,msa_ex_cook,23,250-499,13,4130.0,13
2019,msa_ex_cook,23,50-99,124,7400.0,115
2019,msa_ex_cook,23,500-999,4,2101.0,4
2019,msa_ex_cook,23,unknown,3,0.0,0
2019,msa_ex_cook,31,1-9,409,1904.0,200
2019,msa_ex_cook,31,10-49,175,3088.0,108
2019,msa_ex_cook,31,100-249,29,4327.0,27
2019,msa_ex_cook,31,1000+,2,6200.0,2
2019,msa_ex_cook,31,250-499,6,2355.0,6
2019,msa_ex_cook,31,50-99,28,1707.0,25
2019,msa_ex_cook,31,500-999,2,1100.0,2
2019,msa_ex_cook,31,unknown,1,0.0,0
2019,msa_ex_cook,32,1-9,784,3384.0,534
2019,msa_ex_cook,32,10-49,465,9913.0,338
2019,msa_ex_cook,32,100-249,100,13396.0,82
2019,msa_ex_cook,32,1000+,3,3401.0,3
2019,msa_ex_cook,32,250-499,23,7396.0,23
2019,msa_ex_cook,32,50-99,129,8187.0,99
2019,msa_ex_cook,32,500-999,8,4931.0,8
2019,msa_ex_cook,32,unknown,2,0.0,0
2019,msa_ex_cook,33,1-9,1822,8059.0,1250
2019,msa_ex_cook,33,10-49,1457,28319.0,1014
2019,msa_ex_cook,33,100-249,201,27179.0,181
2019,msa_ex_cook,33,1000+,9,17003.0,9
2019,msa_ex_cook,33,250-499,44,14551.0,44
2019,msa_ex_cook,33,50-99,250,16019.0,228
2019,msa_ex_cook,33,500-999,18,11832.0,18
2019,msa_ex_cook,33,unknown,8,0.0,0
2019,msa_ex_cook,42,1-9,3291,14921.0,2003
2019,msa_ex_cook,42,10-49,1514,27845.0,1091
2019,msa_ex_cook,42,100-249,123,17073.0,112
2019,msa_ex_cook,42,1000+,13,37700.0,13
2019,msa_ex_cook,42,250-499,32,10431.0,32
2019,msa_ex_cook,42,50-99,192,12298.0,180
2019,msa_ex_cook,42,500-999,13,9149.0,12
2019,msa_ex_cook,42,unknown,5,0.0,0
2019,msa_ex_cook,44,1-9,7562,30643.0,4105
2019,msa_ex_cook,44,10-49,2576,45968.0,1846
2019,msa_ex_cook,44,100-249,278,39443.0,216
2019,msa_ex_cook,44,1000+,2,8100.0,2
2019,msa_ex_cook,44,250-499,46,13919.0,38
2019,msa_ex_cook,44,50-99,273,16900.0,214
2019,msa_ex_cook,44,500-999,12,7101.0,12
2019,msa_ex_cook,44,unknown,143,0.0,0
2019,msa_ex_cook,45,1-9,3484,11409.0,1805
2019,msa_ex_cook,45,10-49,795,15710.0,611
2019,msa_ex_cook,45,100-249,110,17181.0,96
2019,msa_ex_cook,45,1000+,4,14001.0,4
2019,msa_ex_cook,45,250-499,33,10696.0,28
2019,msa_ex_cook,45,50-99,111,6972.0,95
2019,msa_ex_cook,45,500-999,5,2700.0,5
2019,msa_ex_cook,45,unknown,165,0.0,0
2019,msa_ex_cook,48,1-9,2001,7684.0,954
2019,msa_ex_cook,48,10-49,522,9577.0,378
2019,msa_ex_cook,48,100-249,63,9340.0,63
2019,msa_ex_cook,48,1000+,2,2100.0,2
2019,msa_ex_cook,48,250-499,11,3576.0,11
2019,msa_ex_cook,48,50-99,81,4935.0,73
2019,msa_ex_cook,48,500-999,4,2400.0,4
2019,msa_ex_cook,48,unknown,1,0.0,0
2019,msa_ex_cook,49,1-9,169,592.0,103
2019,msa_ex_cook,49,10-49,120,2530.0,80
2019,msa_ex_cook,49,100-249,12,1655.0,12
2019,msa_ex_cook,49,250-499,1,350.0,1
2019,msa_ex_cook,49,50-99,17,1153.0,17
2019,msa_ex_cook,51,1-9,1823,7440.0,808
2019,msa_ex_cook,51,10-49,602,11079.0,364
2019,msa_ex_cook,51,100-249,32,4727.0,29
2019,msa_ex_cook,51,1000+,1,1150.0,1
2019,msa_ex_cook,51,250-499,11,3130.0,11
2019,msa_ex_cook,51,50-99,78,4779.0,67
2019,msa_ex_cook,51,500-999,4,2905.0,4
2019,msa_ex_cook,51,unknown,1,0.0,0
2019,msa_ex_cook,52,1-9,6972,22945.0,2953
2019,msa_ex_cook,52,10-49,1214,19643.0,805
2019,msa_ex_cook,52,100-249,58,8118.0,55
2019,msa_ex_cook,52,1000+,5,8701.0,5
2019,msa_ex_cook,52,250-499,6,1800.0,6
2019,msa_ex_cook,52,50-99,109,7048.0,80
2019,msa_ex_cook,52,500-999,6,3501.0,6
2019,msa_ex_cook,52,unknown,3311,0.0,0
2019,msa_ex_cook,53,1-9,3999,13122.0,1881
2019,msa_ex_cook,53,10-49,571,10503.0,442
2019,msa_ex_cook,53,100-249,24,3445.0,24
2019,msa_ex_cook,53,1000+,2,3000.0,2
2019,msa_ex_cook,53,250-499,6,1800.0,6
2019,msa_ex_cook,53,50-99,84,5215.0,72
2019,msa_ex_cook,53,unknown,271,0.0,0
2019,msa_ex_cook,54,1-9,11730,38771.0,5026
2019,msa_ex_cook,54,10-49,1599,27613.0,1350
2019,msa_ex_cook,54,100-249,92,12707.0,88
2019,msa_ex_cook,54,1000+,6,12841.0,6
2019,msa_ex_cook,54,250-499,21,6953.0,21
2019,msa_ex_cook,54,50-99,163,10067.0,139
